record_id,row_index,image_rel,raw_score_text,qwen_raw_text,ocr_text,final_score,final_source,need_review,review_reason,manual_score,review_note
file_00553,5,score_annotation_export/score_crops/file_00553_row_05.png,970,5,5,5,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00553,6,score_annotation_export/score_crops/file_00553_row_06.png,0,2,2,2,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00553,7,score_annotation_export/score_crops/file_00553_row_07.png,660,5,5,5,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00553,8,score_annotation_export/score_crops/file_00553_row_08.png,2020,6,6,6,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00553,9,score_annotation_export/score_crops/file_00553_row_09.png,555,26,26,26,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00554,0,score_annotation_export/score_crops/file_00554_row_00.png,6675945,5,5,5,qwen,TRUE,low_box_conf,,
file_00554,1,score_annotation_export/score_crops/file_00554_row_01.png,295722,UNKNOWN,,,review_required,TRUE,low_box_conf|no_valid|qwen_unknown,,
file_00554,2,score_annotation_export/score_crops/file_00554_row_02.png,667,2,2,2,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00554,3,score_annotation_export/score_crops/file_00554_row_03.png,1088989,96,96,96,qwen,TRUE,low_box_conf,,
file_00554,4,score_annotation_export/score_crops/file_00554_row_04.png,2852,9,9,9,qwen,TRUE,qwen_raw_mismatch,,
file_00555,0,score_annotation_export/score_crops/file_00555_row_00.png,0,1,1,1,qwen,FALSE,,,
file_00555,1,score_annotation_export/score_crops/file_00555_row_01.png,40,5,5,5,qwen,TRUE,qwen_raw_mismatch,,
file_00555,2,score_annotation_export/score_crops/file_00555_row_02.png,0,5,5,5,qwen,FALSE,,,
file_00555,3,score_annotation_export/score_crops/file_00555_row_03.png,0,1,1,1,qwen,FALSE,,,
file_00555,4,score_annotation_export/score_crops/file_00555_row_04.png,0,1,1,1,qwen,FALSE,,,
file_00555,5,score_annotation_export/score_crops/file_00555_row_05.png,0,4,4,4,qwen,FALSE,,,
file_00555,6,score_annotation_export/score_crops/file_00555_row_06.png,0,9,9,9,qwen,TRUE,qwen_raw_mismatch,,
file_00555,7,score_annotation_export/score_crops/file_00555_row_07.png,45610,1,1,1,qwen,TRUE,qwen_raw_mismatch,,
file_00555,8,score_annotation_export/score_crops/file_00555_row_08.png,152,5,5,5,qwen,TRUE,qwen_raw_mismatch,,
file_00555,9,score_annotation_export/score_crops/file_00555_row_09.png,0,7,7,7,qwen,TRUE,low_box_conf,,
file_00556,0,score_annotation_export/score_crops/file_00556_row_00.png,222,7,7,7,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00556,1,score_annotation_export/score_crops/file_00556_row_01.png,555,20,20,20,qwen,TRUE,qwen_raw_mismatch,,
file_00556,2,score_annotation_export/score_crops/file_00556_row_02.png,222,5,5,5,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00556,3,score_annotation_export/score_crops/file_00556_row_03.png,667,1,1,1,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00556,4,score_annotation_export/score_crops/file_00556_row_04.png,810,5,5,5,qwen,TRUE,low_box_conf,,
file_00557,0,score_annotation_export/score_crops/file_00557_row_00.png,456612,9,9,9,qwen,FALSE,,,
file_00557,1,score_annotation_export/score_crops/file_00557_row_01.png,333,2023,2023,2023,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00557,2,score_annotation_export/score_crops/file_00557_row_02.png,22861,2,2,2,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00557,3,score_annotation_export/score_crops/file_00557_row_03.png,228202425,6,6,6,qwen,TRUE,low_box_conf,,
file_00557,4,score_annotation_export/score_crops/file_00557_row_04.png,0,9,9,9,qwen,FALSE,,,
file_00557,5,score_annotation_export/score_crops/file_00557_row_05.png,0,50,50,50,qwen,FALSE,,,
file_00557,6,score_annotation_export/score_crops/file_00557_row_06.png,0,6,6,6,qwen,TRUE,low_box_conf,,
file_00557,7,score_annotation_export/score_crops/file_00557_row_07.png,0,1,1,1,qwen,FALSE,,,
file_00557,8,score_annotation_export/score_crops/file_00557_row_08.png,0,200,200,200,qwen,FALSE,,,
file_00557,9,score_annotation_export/score_crops/file_00557_row_09.png,7752000000,1,1,1,qwen,FALSE,,,
file_00558,0,score_annotation_export/score_crops/file_00558_row_00.png,2222500,2023,2023,2023,qwen,FALSE,,,
file_00558,1,score_annotation_export/score_crops/file_00558_row_01.png,2017,1,1,1,qwen,TRUE,qwen_raw_mismatch,,
file_00558,2,score_annotation_export/score_crops/file_00558_row_02.png,2285989,9,9,9,qwen,FALSE,,,
file_00559,0,score_annotation_export/score_crops/file_00559_row_00.png,0,2,2,2,qwen,FALSE,,,
file_00559,1,score_annotation_export/score_crops/file_00559_row_01.png,5556161,1,1,1,qwen,FALSE,,,
file_00559,2,score_annotation_export/score_crops/file_00559_row_02.png,555,1,1,1,qwen,TRUE,qwen_raw_mismatch,,
file_00559,3,score_annotation_export/score_crops/file_00559_row_03.png,5555959,1,1,1,qwen,FALSE,,,
file_00559,4,score_annotation_export/score_crops/file_00559_row_04.png,555000000,2,2,2,qwen,TRUE,low_box_conf,,
file_00559,5,score_annotation_export/score_crops/file_00559_row_05.png,66659,9,9,9,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00559,6,score_annotation_export/score_crops/file_00559_row_06.png,555000000,1,1,1,qwen,FALSE,,,
file_00559,7,score_annotation_export/score_crops/file_00559_row_07.png,1989,1,1,1,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00559,8,score_annotation_export/score_crops/file_00559_row_08.png,89116,89,89,89,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00559,9,score_annotation_export/score_crops/file_00559_row_09.png,555555,7,7,7,qwen,TRUE,low_box_conf,,
file_00560,0,score_annotation_export/score_crops/file_00560_row_00.png,222,2015,2015,2015,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00560,1,score_annotation_export/score_crops/file_00560_row_01.png,222,5,5,5,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00560,2,score_annotation_export/score_crops/file_00560_row_02.png,222,9,9,9,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00560,3,score_annotation_export/score_crops/file_00560_row_03.png,22889,2,2,2,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00560,4,score_annotation_export/score_crops/file_00560_row_04.png,0,5,5,5,qwen,FALSE,,,
file_00561,0,score_annotation_export/score_crops/file_00561_row_00.png,861,14,14,14,qwen,TRUE,low_box_conf,,
file_00561,1,score_annotation_export/score_crops/file_00561_row_01.png,0,90,90,90,qwen,FALSE,,,
file_00561,2,score_annotation_export/score_crops/file_00561_row_02.png,222222,1,1,1,qwen,FALSE,,,
file_00561,3,score_annotation_export/score_crops/file_00561_row_03.png,666,2500,2500,2500,qwen,TRUE,qwen_raw_mismatch,,
file_00561,4,score_annotation_export/score_crops/file_00561_row_04.png,555,4,4,4,qwen,TRUE,qwen_raw_mismatch,,
file_00561,5,score_annotation_export/score_crops/file_00561_row_05.png,55559,1,1,1,qwen,FALSE,,,
file_00561,6,score_annotation_export/score_crops/file_00561_row_06.png,2020,1,1,1,qwen,TRUE,qwen_raw_mismatch,,
file_00561,7,score_annotation_export/score_crops/file_00561_row_07.png,0,17,17,17,qwen,FALSE,,,
file_00561,8,score_annotation_export/score_crops/file_00561_row_08.png,282425,391,391,391,qwen,FALSE,,,
file_00562,0,score_annotation_export/score_crops/file_00562_row_00.png,3000,15,15,15,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00562,1,score_annotation_export/score_crops/file_00562_row_01.png,500000000,50,50,50,qwen,TRUE,low_box_conf,,
file_00562,2,score_annotation_export/score_crops/file_00562_row_02.png,55559,81,81,81,qwen,TRUE,low_box_conf,,
file_00562,3,score_annotation_export/score_crops/file_00562_row_03.png,55545,45,45,45,qwen,TRUE,low_box_conf,,
file_00562,4,score_annotation_export/score_crops/file_00562_row_04.png,0,5,5,5,qwen,TRUE,low_box_conf,,
file_00563,0,score_annotation_export/score_crops/file_00563_row_00.png,222,37,37,37,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00563,1,score_annotation_export/score_crops/file_00563_row_01.png,222,80,80,80,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00563,2,score_annotation_export/score_crops/file_00563_row_02.png,161000000,131,131,131,qwen,TRUE,low_box_conf,,
file_00563,3,score_annotation_export/score_crops/file_00563_row_03.png,222,5,5,5,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00563,4,score_annotation_export/score_crops/file_00563_row_04.png,29572,9,9,9,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00563,5,score_annotation_export/score_crops/file_00563_row_05.png,0,7,7,7,qwen,TRUE,low_box_conf,,
file_00564,0,score_annotation_export/score_crops/file_00564_row_00.png,3,2,2,2,qwen,TRUE,low_box_conf,,
file_00564,1,score_annotation_export/score_crops/file_00564_row_01.png,55595,1,1,1,qwen,FALSE,,,
file_00564,2,score_annotation_export/score_crops/file_00564_row_02.png,0,2023,2023,2023,qwen,FALSE,,,
file_00564,3,score_annotation_export/score_crops/file_00564_row_03.png,2,1,1,1,qwen,FALSE,,,
file_00564,4,score_annotation_export/score_crops/file_00564_row_04.png,2017,2021,2021,2021,qwen,TRUE,qwen_raw_mismatch,,
file_00564,5,score_annotation_export/score_crops/file_00564_row_05.png,0,105,105,105,qwen,FALSE,,,
file_00564,6,score_annotation_export/score_crops/file_00564_row_06.png,66659,1,1,1,qwen,TRUE,qwen_raw_mismatch,,
file_00564,7,score_annotation_export/score_crops/file_00564_row_07.png,0,1,1,1,qwen,FALSE,,,
file_00564,8,score_annotation_export/score_crops/file_00564_row_08.png,7707,191,191,191,qwen,TRUE,qwen_raw_mismatch,,
file_00564,9,score_annotation_export/score_crops/file_00564_row_09.png,575,55,55,55,qwen,TRUE,qwen_raw_mismatch,,
file_00564,10,score_annotation_export/score_crops/file_00564_row_10.png,0,5,5,5,qwen,TRUE,low_box_conf,,
file_00565,0,score_annotation_export/score_crops/file_00565_row_00.png,28559,17,17,17,qwen,TRUE,qwen_raw_mismatch,,
file_00565,1,score_annotation_export/score_crops/file_00565_row_01.png,555,67,67,67,qwen,TRUE,qwen_raw_mismatch,,
file_00565,2,score_annotation_export/score_crops/file_00565_row_02.png,222222,45,45,45,qwen,TRUE,low_box_conf,,
file_00565,3,score_annotation_export/score_crops/file_00565_row_03.png,666000000,10,10,10,qwen,TRUE,low_box_conf,,
file_00565,4,score_annotation_export/score_crops/file_00565_row_04.png,222,95,95,95,qwen,TRUE,qwen_raw_mismatch,,
file_00565,5,score_annotation_export/score_crops/file_00565_row_05.png,859,9,9,9,qwen,FALSE,,,
file_00566,0,score_annotation_export/score_crops/file_00566_row_00.png,880222,9,9,9,qwen,TRUE,low_box_conf,,
file_00566,1,score_annotation_export/score_crops/file_00566_row_01.png,555555,9,9,9,qwen,TRUE,low_box_conf,,
file_00566,2,score_annotation_export/score_crops/file_00566_row_02.png,0,5,5,5,qwen,FALSE,,,
file_00566,3,score_annotation_export/score_crops/file_00566_row_03.png,101101101,22,22,22,qwen,FALSE,,,
file_00566,4,score_annotation_export/score_crops/file_00566_row_04.png,0,2014,2014,2014,qwen,TRUE,low_box_conf,,
file_00566,5,score_annotation_export/score_crops/file_00566_row_05.png,555333333,971,971,971,qwen,FALSE,,,
file_00566,6,score_annotation_export/score_crops/file_00566_row_06.png,601,200,200,200,qwen,FALSE,,,
file_00566,7,score_annotation_export/score_crops/file_00566_row_07.png,66659,10,10,10,qwen,TRUE,qwen_raw_mismatch,,
file_00566,8,score_annotation_export/score_crops/file_00566_row_08.png,775452,90,90,90,qwen,FALSE,,,
file_00566,9,score_annotation_export/score_crops/file_00566_row_09.png,6.66E+14,1,1,1,qwen,TRUE,low_box_conf,,
file_00567,0,score_annotation_export/score_crops/file_00567_row_00.png,322,1,1,1,qwen,TRUE,qwen_raw_mismatch,,
file_00567,1,score_annotation_export/score_crops/file_00567_row_01.png,19891959,9,9,9,qwen,FALSE,,,
file_00567,2,score_annotation_export/score_crops/file_00567_row_02.png,282,9,9,9,qwen,TRUE,qwen_raw_mismatch,,
file_00567,3,score_annotation_export/score_crops/file_00567_row_03.png,659,5,5,5,qwen,FALSE,,,
file_00567,4,score_annotation_export/score_crops/file_00567_row_04.png,227202,2,2,2,qwen,FALSE,,,
file_00567,5,score_annotation_export/score_crops/file_00567_row_05.png,4557959,5,5,5,qwen,FALSE,,,
file_00567,6,score_annotation_export/score_crops/file_00567_row_06.png,8000000000,26,26,26,qwen,TRUE,low_box_conf,,
file_00567,7,score_annotation_export/score_crops/file_00567_row_07.png,650,10,10,10,qwen,TRUE,qwen_raw_mismatch,,
file_00567,8,score_annotation_export/score_crops/file_00567_row_08.png,66659,105,105,105,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00567,9,score_annotation_export/score_crops/file_00567_row_09.png,85959,0,0,0,qwen,FALSE,,,
file_00567,10,score_annotation_export/score_crops/file_00567_row_10.png,0,9,9,9,qwen,TRUE,low_box_conf,,
file_00568,0,score_annotation_export/score_crops/file_00568_row_00.png,10367,13,13,13,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00568,1,score_annotation_export/score_crops/file_00568_row_01.png,8802,59,59,59,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00568,2,score_annotation_export/score_crops/file_00568_row_02.png,456000000,1001,1001,1001,qwen,TRUE,low_box_conf,,
file_00568,3,score_annotation_export/score_crops/file_00568_row_03.png,6665959,0,0,0,qwen,TRUE,low_box_conf,,
file_00568,4,score_annotation_export/score_crops/file_00568_row_04.png,333000000,2,2,2,qwen,TRUE,low_box_conf,,
file_00569,0,score_annotation_export/score_crops/file_00569_row_00.png,2035936,3,3,3,qwen,FALSE,,,
file_00569,1,score_annotation_export/score_crops/file_00569_row_01.png,555452,13,13,13,qwen,FALSE,,,
file_00569,2,score_annotation_export/score_crops/file_00569_row_02.png,4565189,7,7,7,qwen,TRUE,low_box_conf,,
file_00569,3,score_annotation_export/score_crops/file_00569_row_03.png,77745000,2,2,2,qwen,TRUE,low_box_conf,,
file_00569,4,score_annotation_export/score_crops/file_00569_row_04.png,5.555E+12,4,4,4,qwen,FALSE,,,
file_00569,5,score_annotation_export/score_crops/file_00569_row_05.png,5.55E+14,2,2,2,qwen,FALSE,,,
file_00569,6,score_annotation_export/score_crops/file_00569_row_06.png,0,7,7,7,qwen,FALSE,,,
file_00569,7,score_annotation_export/score_crops/file_00569_row_07.png,77745000,2,2,2,qwen,FALSE,,,
file_00569,8,score_annotation_export/score_crops/file_00569_row_08.png,4442500,189,189,189,qwen,FALSE,,,
file_00569,9,score_annotation_export/score_crops/file_00569_row_09.png,925,3,3,3,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00569,10,score_annotation_export/score_crops/file_00569_row_10.png,,1,1,1,qwen,TRUE,low_box_conf,,
file_00570,0,score_annotation_export/score_crops/file_00570_row_00.png,650,5,5,5,qwen,TRUE,qwen_raw_mismatch,,
file_00571,0,score_annotation_export/score_crops/file_00571_row_00.png,0,1,1,1,qwen,FALSE,,,
file_00571,1,score_annotation_export/score_crops/file_00571_row_01.png,66691415,1,1,1,qwen,FALSE,,,
file_00571,2,score_annotation_export/score_crops/file_00571_row_02.png,666122425,7,7,7,qwen,FALSE,,,
file_00571,3,score_annotation_export/score_crops/file_00571_row_03.png,20172010,1,1,1,qwen,FALSE,,,
file_00571,4,score_annotation_export/score_crops/file_00571_row_04.png,456452,10,10,10,qwen,TRUE,low_box_conf,,
file_00571,5,score_annotation_export/score_crops/file_00571_row_05.png,4495959,2,2,2,qwen,FALSE,,,
file_00571,6,score_annotation_export/score_crops/file_00571_row_06.png,666555,75,75,75,qwen,FALSE,,,
file_00571,7,score_annotation_export/score_crops/file_00571_row_07.png,62010,UNKNOWN,,,review_required,TRUE,no_valid|qwen_unknown,,
file_00571,8,score_annotation_export/score_crops/file_00571_row_08.png,666555,1,1,1,qwen,FALSE,,,
file_00571,9,score_annotation_export/score_crops/file_00571_row_09.png,6665000,10,10,10,qwen,FALSE,,,
file_00572,0,score_annotation_export/score_crops/file_00572_row_00.png,0,1,1,1,qwen,TRUE,low_box_conf,,
file_00572,1,score_annotation_export/score_crops/file_00572_row_01.png,6600959,1,1,1,qwen,TRUE,low_box_conf,,
file_00572,2,score_annotation_export/score_crops/file_00572_row_02.png,1088959,2,2,2,qwen,TRUE,low_box_conf,,
file_00573,0,score_annotation_export/score_crops/file_00573_row_00.png,506612,7,7,7,qwen,TRUE,low_box_conf,,
file_00573,1,score_annotation_export/score_crops/file_00573_row_01.png,8085959,9,9,9,qwen,FALSE,,,
file_00573,2,score_annotation_export/score_crops/file_00573_row_02.png,555555,2015,2015,2015,qwen,TRUE,low_box_conf,,
file_00573,3,score_annotation_export/score_crops/file_00573_row_03.png,6665000,1,1,1,qwen,TRUE,low_box_conf,,
file_00573,4,score_annotation_export/score_crops/file_00573_row_04.png,20172010,7,7,7,qwen,TRUE,low_box_conf,,
file_00573,5,score_annotation_export/score_crops/file_00573_row_05.png,4000,155,155,155,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00573,6,score_annotation_export/score_crops/file_00573_row_06.png,5555000,2,2,2,qwen,TRUE,low_box_conf,,
file_00573,7,score_annotation_export/score_crops/file_00573_row_07.png,0,3,3,3,qwen,TRUE,low_box_conf,,
file_00573,8,score_annotation_export/score_crops/file_00573_row_08.png,6665000,283,283,283,qwen,TRUE,low_box_conf,,
file_00573,9,score_annotation_export/score_crops/file_00573_row_09.png,78701577,411,411,411,qwen,FALSE,,,
file_00574,0,score_annotation_export/score_crops/file_00574_row_00.png,555,30,30,30,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00574,1,score_annotation_export/score_crops/file_00574_row_01.png,55559,6,6,6,qwen,TRUE,low_box_conf,,
file_00574,2,score_annotation_export/score_crops/file_00574_row_02.png,222,21,21,21,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00574,3,score_annotation_export/score_crops/file_00574_row_03.png,0,6,6,6,qwen,TRUE,low_box_conf,,
file_00574,4,score_annotation_export/score_crops/file_00574_row_04.png,1989,11,11,11,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00575,0,score_annotation_export/score_crops/file_00575_row_00.png,667460,4,4,4,qwen,TRUE,low_box_conf,,
file_00575,1,score_annotation_export/score_crops/file_00575_row_01.png,57,7,7,7,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00575,2,score_annotation_export/score_crops/file_00575_row_02.png,555555425,2,2,2,qwen,FALSE,,,
file_00575,3,score_annotation_export/score_crops/file_00575_row_03.png,225,1,1,1,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00575,4,score_annotation_export/score_crops/file_00575_row_04.png,55505455,9,9,9,qwen,TRUE,low_box_conf,,
file_00575,5,score_annotation_export/score_crops/file_00575_row_05.png,2020,2,2,2,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00575,6,score_annotation_export/score_crops/file_00575_row_06.png,2288959,9,9,9,qwen,FALSE,,,
file_00575,7,score_annotation_export/score_crops/file_00575_row_07.png,444444222,1,1,1,qwen,TRUE,low_box_conf,,
file_00575,8,score_annotation_export/score_crops/file_00575_row_08.png,0,40,40,40,qwen,TRUE,low_box_conf,,
file_00575,9,score_annotation_export/score_crops/file_00575_row_09.png,555612,0,0,0,qwen,FALSE,,,
file_00576,0,score_annotation_export/score_crops/file_00576_row_00.png,555,15,15,15,qwen,TRUE,qwen_raw_mismatch,,
file_00576,1,score_annotation_export/score_crops/file_00576_row_01.png,156,56,56,56,qwen,TRUE,qwen_raw_mismatch,,
file_00576,2,score_annotation_export/score_crops/file_00576_row_02.png,55559,39,39,39,qwen,FALSE,,,
file_00576,3,score_annotation_export/score_crops/file_00576_row_03.png,522,0,0,0,qwen,TRUE,qwen_raw_mismatch,,
file_00576,4,score_annotation_export/score_crops/file_00576_row_04.png,555454,19,19,19,qwen,FALSE,,,
file_00576,5,score_annotation_export/score_crops/file_00576_row_05.png,0,0,0,0,qwen,FALSE,,,
file_00577,0,score_annotation_export/score_crops/file_00577_row_00.png,0,2,2,2,qwen,FALSE,,,
file_00577,1,score_annotation_export/score_crops/file_00577_row_01.png,810,11,11,11,qwen,FALSE,,,
file_00577,2,score_annotation_export/score_crops/file_00577_row_02.png,6660014,10,10,10,qwen,FALSE,,,
file_00577,3,score_annotation_export/score_crops/file_00577_row_03.png,1989,7,7,7,qwen,TRUE,qwen_raw_mismatch,,
file_00577,4,score_annotation_export/score_crops/file_00577_row_04.png,499000000,3,3,3,qwen,TRUE,low_box_conf,,
file_00577,5,score_annotation_export/score_crops/file_00577_row_05.png,2288959,5,5,5,qwen,FALSE,,,
file_00577,6,score_annotation_export/score_crops/file_00577_row_06.png,228000000,9,9,9,qwen,FALSE,,,
file_00577,7,score_annotation_export/score_crops/file_00577_row_07.png,2852800,10,10,10,qwen,FALSE,,,
file_00577,8,score_annotation_export/score_crops/file_00577_row_08.png,46645,59,59,59,qwen,TRUE,low_box_conf,,
file_00577,9,score_annotation_export/score_crops/file_00577_row_09.png,1.22122E+11,1,1,1,qwen,FALSE,,,
file_00578,0,score_annotation_export/score_crops/file_00578_row_00.png,6.66E+14,31,31,31,qwen,TRUE,low_box_conf,,
file_00578,1,score_annotation_export/score_crops/file_00578_row_01.png,0,3,3,3,qwen,TRUE,low_box_conf,,
file_00578,2,score_annotation_export/score_crops/file_00578_row_02.png,85979,12,12,12,qwen,TRUE,low_box_conf,,
file_00578,3,score_annotation_export/score_crops/file_00578_row_03.png,44559,49,49,49,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00578,4,score_annotation_export/score_crops/file_00578_row_04.png,50661222,6,6,6,qwen,TRUE,low_box_conf,,
file_00579,0,score_annotation_export/score_crops/file_00579_row_00.png,0,592,592,592,qwen,FALSE,,,
file_00579,1,score_annotation_export/score_crops/file_00579_row_01.png,4442500,1,1,1,qwen,TRUE,low_box_conf,,
file_00579,2,score_annotation_export/score_crops/file_00579_row_02.png,555452,2025,2025,2025,qwen,FALSE,,,
file_00579,3,score_annotation_export/score_crops/file_00579_row_03.png,21189,5,5,5,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00579,4,score_annotation_export/score_crops/file_00579_row_04.png,0,2,2,2,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00579,5,score_annotation_export/score_crops/file_00579_row_05.png,0,9,9,9,qwen,FALSE,,,
file_00579,6,score_annotation_export/score_crops/file_00579_row_06.png,7772000000,9,9,9,qwen,FALSE,,,
file_00579,7,score_annotation_export/score_crops/file_00579_row_07.png,6666189,3,3,3,qwen,TRUE,low_box_conf,,
file_00580,0,score_annotation_export/score_crops/file_00580_row_00.png,666000000,59,59,59,qwen,TRUE,low_box_conf,,
file_00580,1,score_annotation_export/score_crops/file_00580_row_01.png,322925,35,35,35,qwen,TRUE,low_box_conf,,
file_00580,2,score_annotation_export/score_crops/file_00580_row_02.png,222012,85,85,85,qwen,TRUE,low_box_conf,,
file_00580,3,score_annotation_export/score_crops/file_00580_row_03.png,456452,5,5,5,qwen,TRUE,low_box_conf,,
file_00580,4,score_annotation_export/score_crops/file_00580_row_04.png,5065940,45,45,45,qwen,TRUE,low_box_conf,,
file_00580,5,score_annotation_export/score_crops/file_00580_row_05.png,4.44E+14,3,3,3,qwen,TRUE,low_box_conf,,
file_00581,0,score_annotation_export/score_crops/file_00581_row_00.png,3332900,4,4,4,qwen,TRUE,low_box_conf,,
file_00581,1,score_annotation_export/score_crops/file_00581_row_01.png,6740000,10,10,10,qwen,TRUE,low_box_conf,,
file_00581,2,score_annotation_export/score_crops/file_00581_row_02.png,802800,8,8,8,qwen,TRUE,low_box_conf,,
file_00581,3,score_annotation_export/score_crops/file_00581_row_03.png,0,1,1,1,qwen,FALSE,,,
file_00581,4,score_annotation_export/score_crops/file_00581_row_04.png,0,3,3,3,qwen,FALSE,,,
file_00581,5,score_annotation_export/score_crops/file_00581_row_05.png,3000000000,4,4,4,qwen,TRUE,low_box_conf,,
file_00581,6,score_annotation_export/score_crops/file_00581_row_06.png,5E+14,1,1,1,qwen,TRUE,low_box_conf,,
file_00581,7,score_annotation_export/score_crops/file_00581_row_07.png,456612,3,3,3,qwen,TRUE,low_box_conf,,
file_00581,8,score_annotation_export/score_crops/file_00581_row_08.png,20172010,91,91,91,qwen,FALSE,,,
file_00581,9,score_annotation_export/score_crops/file_00581_row_09.png,0,2,2,2,qwen,TRUE,low_box_conf,,
file_00582,0,score_annotation_export/score_crops/file_00582_row_00.png,5000,21,21,21,qwen,TRUE,qwen_raw_mismatch,,
file_00582,1,score_annotation_export/score_crops/file_00582_row_01.png,6373,96,96,96,qwen,TRUE,low_box_conf,,
file_00582,2,score_annotation_export/score_crops/file_00582_row_02.png,666000000,6,6,6,qwen,TRUE,low_box_conf,,
file_00582,3,score_annotation_export/score_crops/file_00582_row_03.png,0,48,48,48,qwen,TRUE,low_box_conf,,
file_00582,4,score_annotation_export/score_crops/file_00582_row_04.png,500,13,13,13,qwen,TRUE,low_box_conf,,
file_00583,0,score_annotation_export/score_crops/file_00583_row_00.png,456404,4,4,4,qwen,TRUE,low_box_conf,,
file_00583,1,score_annotation_export/score_crops/file_00583_row_01.png,666333333,11,11,11,qwen,FALSE,,,
file_00583,2,score_annotation_export/score_crops/file_00583_row_02.png,22810000000,5,5,5,qwen,TRUE,low_box_conf,,
file_00583,3,score_annotation_export/score_crops/file_00583_row_03.png,5.555E+12,1,1,1,qwen,FALSE,,,
file_00583,4,score_annotation_export/score_crops/file_00583_row_04.png,555444444,3,3,3,qwen,TRUE,low_box_conf,,
file_00583,5,score_annotation_export/score_crops/file_00583_row_05.png,5552101,6,6,6,qwen,TRUE,low_box_conf,,
file_00583,6,score_annotation_export/score_crops/file_00583_row_06.png,55551000000,1,1,1,qwen,TRUE,low_box_conf,,
file_00583,7,score_annotation_export/score_crops/file_00583_row_07.png,85945,1,1,1,qwen,TRUE,low_box_conf,,
file_00583,8,score_annotation_export/score_crops/file_00583_row_08.png,4E+15,82,82,82,qwen,TRUE,low_box_conf,,
file_00583,9,score_annotation_export/score_crops/file_00583_row_09.png,55559000000,9,9,9,qwen,FALSE,,,
file_00583,10,score_annotation_export/score_crops/file_00583_row_10.png,0,0,0,0,qwen,TRUE,low_box_conf,,
file_00584,0,score_annotation_export/score_crops/file_00584_row_00.png,0,10,10,10,qwen,TRUE,low_box_conf,,
file_00584,1,score_annotation_export/score_crops/file_00584_row_01.png,1.01E+14,75,75,75,qwen,TRUE,low_box_conf,,
file_00584,2,score_annotation_export/score_crops/file_00584_row_02.png,4.44E+14,3,3,3,qwen,FALSE,,,
file_00584,3,score_annotation_export/score_crops/file_00584_row_03.png,0,56,56,56,qwen,FALSE,,,
file_00584,4,score_annotation_export/score_crops/file_00584_row_04.png,0,56,56,56,qwen,TRUE,low_box_conf,,
file_00585,0,score_annotation_export/score_crops/file_00585_row_00.png,151111,1,1,1,qwen,FALSE,,,
file_00585,1,score_annotation_export/score_crops/file_00585_row_01.png,55500696,3,3,3,qwen,TRUE,low_box_conf,,
file_00585,2,score_annotation_export/score_crops/file_00585_row_02.png,33,8,8,8,qwen,TRUE,low_box_conf|qwen_raw_mismatch,,
file_00585,3,score_annotation_export/score_crops/file_00585_row_03.png,3,3,3,3,qwen,TRUE,low_box_conf,,
file_00585,4,score_annotation_export/score_crops/file_00585_row_04.png,0,2,2,2,qwen,FALSE,,,
